,continent,location,date,total_cases,total_deaths,gdp_per_capita,human_development_index,month
1892,South America,Argentina,2020-03-22,225.0,4.0,18933.907,0.825,3
1893,South America,Argentina,2020-03-23,266.0,4.0,18933.907,0.825,3
1894,South America,Argentina,2020-03-24,301.0,4.0,18933.907,0.825,3
1895,South America,Argentina,2020-03-25,387.0,6.0,18933.907,0.825,3
1896,South America,Argentina,2020-03-26,502.0,8.0,18933.907,0.825,3
1897,South America,Argentina,2020-03-27,589.0,12.0,18933.907,0.825,3
1898,South America,Argentina,2020-03-28,690.0,17.0,18933.907,0.825,3
1899,South America,Argentina,2020-03-29,745.0,19.0,18933.907,0.825,3
1900,South America,Argentina,2020-03-30,820.0,20.0,18933.907,0.825,3
1901,South America,Argentina,2020-03-31,966.0,24.0,18933.907,0.825,3
1902,South America,Argentina,2020-01-04,966.0,24.0,18933.907,0.825,1
1903,South America,Argentina,2020-02-04,1133.0,31.0,18933.907,0.825,2
1904,South America,Argentina,2020-03-04,1133.0,34.0,18933.907,0.825,3
1905,South America,Argentina,2020-04-04,1265.0,37.0,18933.907,0.825,4
1906,South America,Argentina,2020-05-04,1451.0,43.0,18933.907,0.825,5
1907,South America,Argentina,2020-06-04,1554.0,46.0,18933.907,0.825,6
1908,South America,Argentina,2020-07-04,1628.0,53.0,18933.907,0.825,7
1909,South America,Argentina,2020-08-04,1715.0,60.0,18933.907,0.825,8
1910,South America,Argentina,2020-09-04,1795.0,65.0,18933.907,0.825,9
1911,South America,Argentina,2020-10-04,1894.0,79.0,18933.907,0.825,10
1912,South America,Argentina,2020-11-04,1975.0,82.0,18933.907,0.825,11
1913,South America,Argentina,2020-12-04,2137.0,89.0,18933.907,0.825,12
1914,South America,Argentina,2020-04-13,2203.0,95.0,18933.907,0.825,4
1915,South America,Argentina,2020-04-14,2272.0,98.0,18933.907,0.825,4
1916,South America,Argentina,2020-04-15,2432.0,105.0,18933.907,0.825,4
1917,South America,Argentina,2020-04-16,2432.0,109.0,18933.907,0.825,4
1918,South America,Argentina,2020-04-17,2560.0,115.0,18933.907,0.825,4
1919,South America,Argentina,2020-04-18,2658.0,122.0,18933.907,0.825,4
1920,South America,Argentina,2020-04-19,2828.0,132.0,18933.907,0.825,4
1921,South America,Argentina,2020-04-20,2930.0,134.0,18933.907,0.825,4
1922,South America,Argentina,2020-04-21,3020.0,142.0,18933.907,0.825,4
1923,South America,Argentina,2020-04-22,3132.0,151.0,18933.907,0.825,4
1924,South America,Argentina,2020-04-23,3276.0,159.0,18933.907,0.825,4
1925,South America,Argentina,2020-04-24,3423.0,165.0,18933.907,0.825,4
1926,South America,Argentina,2020-04-25,3423.0,167.0,18933.907,0.825,4
1927,South America,Argentina,2020-04-26,3767.0,185.0,18933.907,0.825,4
1928,South America,Argentina,2020-04-27,3767.0,186.0,18933.907,0.825,4
1929,South America,Argentina,2020-04-28,3990.0,197.0,18933.907,0.825,4
1930,South America,Argentina,2020-04-29,4114.0,207.0,18933.907,0.825,4
1931,South America,Argentina,2020-04-30,4272.0,214.0,18933.907,0.825,4
1932,South America,Argentina,2020-01-05,4415.0,218.0,18933.907,0.825,1
1933,South America,Argentina,2020-02-05,4519.0,225.0,18933.907,0.825,2
1934,South America,Argentina,2020-03-05,4668.0,237.0,18933.907,0.825,3
1935,South America,Argentina,2020-04-05,4770.0,246.0,18933.907,0.825,4
1936,South America,Argentina,2020-05-05,4874.0,260.0,18933.907,0.825,5
1937,South America,Argentina,2020-06-05,5007.0,264.0,18933.907,0.825,6
1938,South America,Argentina,2020-07-05,5195.0,273.0,18933.907,0.825,7
1939,South America,Argentina,2020-08-05,5358.0,282.0,18933.907,0.825,8
1940,South America,Argentina,2020-09-05,5598.0,293.0,18933.907,0.825,9
1941,South America,Argentina,2020-10-05,5763.0,300.0,18933.907,0.825,10
1942,South America,Argentina,2020-11-05,5776.0,300.0,18933.907,0.825,11
1943,South America,Argentina,2020-12-05,6021.0,305.0,18933.907,0.825,12
1944,South America,Argentina,2020-05-13,6550.0,319.0,18933.907,0.825,5
1945,South America,Argentina,2020-05-14,6866.0,329.0,18933.907,0.825,5
1946,South America,Argentina,2020-05-15,7121.0,353.0,18933.907,0.825,5
1947,South America,Argentina,2020-05-16,7466.0,356.0,18933.907,0.825,5
1948,South America,Argentina,2020-05-17,7792.0,363.0,18933.907,0.825,5
1949,South America,Argentina,2020-05-18,7792.0,366.0,18933.907,0.825,5
1950,South America,Argentina,2020-05-19,8358.0,382.0,18933.907,0.825,5
1951,South America,Argentina,2020-05-20,8796.0,393.0,18933.907,0.825,5
1952,South America,Argentina,2020-05-21,9270.0,403.0,18933.907,0.825,5
1953,South America,Argentina,2020-05-22,9918.0,416.0,18933.907,0.825,5
1954,South America,Argentina,2020-05-23,10636.0,433.0,18933.907,0.825,5
1955,South America,Argentina,2020-05-24,11340.0,445.0,18933.907,0.825,5
1956,South America,Argentina,2020-05-25,12063.0,452.0,18933.907,0.825,5
1957,South America,Argentina,2020-05-26,12615.0,467.0,18933.907,0.825,5
1958,South America,Argentina,2020-05-27,13215.0,484.0,18933.907,0.825,5
1959,South America,Argentina,2020-05-28,13920.0,500.0,18933.907,0.825,5
1960,South America,Argentina,2020-05-29,14689.0,508.0,18933.907,0.825,5
1961,South America,Argentina,2020-05-30,15406.0,520.0,18933.907,0.825,5
1962,South America,Argentina,2020-05-31,16201.0,528.0,18933.907,0.825,5
1963,South America,Argentina,2020-01-06,16838.0,539.0,18933.907,0.825,1
1964,South America,Argentina,2020-02-06,17402.0,556.0,18933.907,0.825,2
1965,South America,Argentina,2020-03-06,18306.0,569.0,18933.907,0.825,3
1966,South America,Argentina,2020-04-06,19255.0,583.0,18933.907,0.825,4
1967,South America,Argentina,2020-05-06,19255.0,588.0,18933.907,0.825,5
1968,South America,Argentina,2020-06-06,21024.0,632.0,18933.907,0.825,6
1969,South America,Argentina,2020-07-06,22007.0,648.0,18933.907,0.825,7
1970,South America,Argentina,2020-08-06,22781.0,664.0,18933.907,0.825,8
1971,South America,Argentina,2020-09-06,23607.0,693.0,18933.907,0.825,9
1972,South America,Argentina,2020-10-06,24748.0,717.0,18933.907,0.825,10
1973,South America,Argentina,2020-11-06,25987.0,735.0,18933.907,0.825,11
1974,South America,Argentina,2020-12-06,27360.0,765.0,18933.907,0.825,12
1975,South America,Argentina,2020-06-13,28751.0,785.0,18933.907,0.825,6
1976,South America,Argentina,2020-06-14,30282.0,815.0,18933.907,0.825,6
1977,South America,Argentina,2020-06-15,31564.0,833.0,18933.907,0.825,6
1978,South America,Argentina,2020-06-16,32772.0,854.0,18933.907,0.825,6
1979,South America,Argentina,2020-06-17,34146.0,878.0,18933.907,0.825,6
1980,South America,Argentina,2020-06-18,35539.0,913.0,18933.907,0.825,6
1981,South America,Argentina,2020-06-19,35539.0,929.0,18933.907,0.825,6
1982,South America,Argentina,2020-06-20,39557.0,979.0,18933.907,0.825,6
1983,South America,Argentina,2020-06-21,41191.0,992.0,18933.907,0.825,6
1984,South America,Argentina,2020-06-22,42772.0,1011.0,18933.907,0.825,6
1985,South America,Argentina,2020-06-23,44918.0,1043.0,18933.907,0.825,6
1986,South America,Argentina,2020-06-24,44918.0,1049.0,18933.907,0.825,6
1987,South America,Argentina,2020-06-25,49838.0,1085.0,18933.907,0.825,6
1988,South America,Argentina,2020-06-26,52444.0,1124.0,18933.907,0.825,6
1989,South America,Argentina,2020-06-27,52444.0,1167.0,18933.907,0.825,6
1990,South America,Argentina,2020-06-28,57731.0,1207.0,18933.907,0.825,6
1991,South America,Argentina,2020-06-29,57731.0,1217.0,18933.907,0.825,6
1992,South America,Argentina,2020-06-30,62255.0,1280.0,18933.907,0.825,6
1993,South America,Argentina,2020-01-07,64517.0,1307.0,18933.907,0.825,1
1994,South America,Argentina,2020-02-07,67184.0,1351.0,18933.907,0.825,2
1995,South America,Argentina,2020-03-07,69928.0,1385.0,18933.907,0.825,3
1996,South America,Argentina,2020-04-07,72773.0,1437.0,18933.907,0.825,4
1997,South America,Argentina,2020-05-07,72773.0,1453.0,18933.907,0.825,5
1998,South America,Argentina,2020-06-07,75363.0,1490.0,18933.907,0.825,6
1999,South America,Argentina,2020-07-07,77802.0,1523.0,18933.907,0.825,7
2000,South America,Argentina,2020-08-07,80434.0,1602.0,18933.907,0.825,8
2001,South America,Argentina,2020-09-07,83413.0,1654.0,18933.907,0.825,9
2002,South America,Argentina,2020-10-07,87017.0,1707.0,18933.907,0.825,10
2003,South America,Argentina,2020-11-07,90680.0,1749.0,18933.907,0.825,11
2004,South America,Argentina,2020-12-07,94047.0,1810.0,18933.907,0.825,12
2005,South America,Argentina,2020-07-13,97496.0,1818.0,18933.907,0.825,7
2006,South America,Argentina,2020-07-14,100153.0,1903.0,18933.907,0.825,7
2007,South America,Argentina,2020-07-15,103252.0,1926.0,18933.907,0.825,7
2008,South America,Argentina,2020-07-16,106897.0,2050.0,18933.907,0.825,7
2009,South America,Argentina,2020-07-17,111147.0,2112.0,18933.907,0.825,7
2010,South America,Argentina,2020-07-18,114770.0,2133.0,18933.907,0.825,7
2011,South America,Argentina,2020-07-19,119288.0,2204.0,18933.907,0.825,7
2012,South America,Argentina,2020-07-20,122511.0,2246.0,18933.907,0.825,7
2013,South America,Argentina,2020-07-21,126742.0,2373.0,18933.907,0.825,7
2014,South America,Argentina,2020-07-22,130761.0,2373.0,18933.907,0.825,7
2015,South America,Argentina,2020-07-23,136105.0,2506.0,18933.907,0.825,7
2016,South America,Argentina,2020-07-24,141887.0,2617.0,18933.907,0.825,7
2017,South America,Argentina,2020-07-25,148014.0,2722.0,18933.907,0.825,7
2018,South America,Argentina,2020-07-26,153507.0,2847.0,18933.907,0.825,7
2019,South America,Argentina,2020-07-27,162513.0,2939.0,18933.907,0.825,7
2020,South America,Argentina,2020-07-28,162513.0,2956.0,18933.907,0.825,7
2021,South America,Argentina,2020-07-29,167403.0,3082.0,18933.907,0.825,7
2022,South America,Argentina,2020-07-30,173342.0,3200.0,18933.907,0.825,7
2023,South America,Argentina,2020-07-31,178983.0,3311.0,18933.907,0.825,7
2024,South America,Argentina,2020-01-08,185360.0,3466.0,18933.907,0.825,1
2025,South America,Argentina,2020-02-08,191289.0,3558.0,18933.907,0.825,2
2026,South America,Argentina,2020-03-08,196530.0,3612.0,18933.907,0.825,3
2027,South America,Argentina,2020-04-08,201906.0,3667.0,18933.907,0.825,4
2028,South America,Argentina,2020-05-08,206730.0,3863.0,18933.907,0.825,5
2029,South America,Argentina,2020-06-08,213522.0,4009.0,18933.907,0.825,6
2030,South America,Argentina,2020-07-08,220669.0,4135.0,18933.907,0.825,7
2031,South America,Argentina,2020-08-08,228182.0,4291.0,18933.907,0.825,8
2032,South America,Argentina,2020-09-08,235664.0,4450.0,18933.907,0.825,9
2033,South America,Argentina,2020-10-08,241798.0,4556.0,18933.907,0.825,10
2034,South America,Argentina,2020-11-08,246486.0,4634.0,18933.907,0.825,11
2035,South America,Argentina,2020-12-08,253855.0,4785.0,18933.907,0.825,12
2036,South America,Argentina,2020-08-13,260898.0,5088.0,18933.907,0.825,8
2037,South America,Argentina,2020-08-14,268561.0,5246.0,18933.907,0.825,8
2038,South America,Argentina,2020-08-15,276059.0,5428.0,18933.907,0.825,8
2039,South America,Argentina,2020-08-16,282424.0,5565.0,18933.907,0.825,8
2040,South America,Argentina,2020-08-17,289087.0,5657.0,18933.907,0.825,8
2041,South America,Argentina,2020-08-18,294556.0,5750.0,18933.907,0.825,8
2042,South America,Argentina,2020-08-19,299113.0,5877.0,18933.907,0.825,8
2043,South America,Argentina,2020-08-20,305953.0,6114.0,18933.907,0.825,8
2044,South America,Argentina,2020-08-21,312646.0,6406.0,18933.907,0.825,8
2045,South America,Argentina,2020-08-22,320871.0,6567.0,18933.907,0.825,8
2046,South America,Argentina,2020-08-23,329030.0,6795.0,18933.907,0.825,8
2047,South America,Argentina,2020-08-24,336789.0,6848.0,18933.907,0.825,8
2048,South America,Argentina,2020-08-25,342141.0,7079.0,18933.907,0.825,8
2049,South America,Argentina,2020-08-26,350854.0,7402.0,18933.907,0.825,8
2050,South America,Argentina,2020-08-27,359625.0,7661.0,18933.907,0.825,8
2051,South America,Argentina,2020-08-28,370175.0,7944.0,18933.907,0.825,8
2052,South America,Argentina,2020-08-29,380279.0,8129.0,18933.907,0.825,8
2053,South America,Argentina,2020-08-30,392009.0,8305.0,18933.907,0.825,8
2054,South America,Argentina,2020-08-31,401226.0,8401.0,18933.907,0.825,8
2055,South America,Argentina,2020-01-09,408413.0,8498.0,18933.907,0.825,1
2056,South America,Argentina,2020-02-09,417722.0,8730.0,18933.907,0.825,2
2057,South America,Argentina,2020-03-09,428226.0,8971.0,18933.907,0.825,3
2058,South America,Argentina,2020-04-09,439159.0,9155.0,18933.907,0.825,4
2059,South America,Argentina,2020-05-09,451185.0,9468.0,18933.907,0.825,5
2060,South America,Argentina,2020-06-09,461869.0,9685.0,18933.907,0.825,6
2061,South America,Argentina,2020-07-09,471793.0,9807.0,18933.907,0.825,7
2062,South America,Argentina,2020-08-09,478779.0,9912.0,18933.907,0.825,8
2063,South America,Argentina,2020-09-09,487994.0,10179.0,18933.907,0.825,9
2064,South America,Argentina,2020-10-09,500021.0,10457.0,18933.907,0.825,10
2065,South America,Argentina,2020-11-09,512280.0,10713.0,18933.907,0.825,11
2066,South America,Argentina,2020-12-09,524185.0,10994.0,18933.907,0.825,12
2067,South America,Argentina,2020-09-13,535690.0,11206.0,18933.907,0.825,9
2068,South America,Argentina,2020-09-14,546468.0,11307.0,18933.907,0.825,9
2069,South America,Argentina,2020-09-15,555524.0,11412.0,18933.907,0.825,9
2070,South America,Argentina,2020-09-16,565432.0,11710.0,18933.907,0.825,9
2071,South America,Argentina,2020-09-17,577325.0,11910.0,18933.907,0.825,9
2072,South America,Argentina,2020-09-18,588999.0,12229.0,18933.907,0.825,9
2073,South America,Argentina,2020-09-19,601700.0,12491.0,18933.907,0.825,9
2074,South America,Argentina,2020-09-20,613645.0,12705.0,18933.907,0.825,9
2075,South America,Argentina,2020-09-21,622921.0,12909.0,18933.907,0.825,9
2076,South America,Argentina,2020-09-22,640134.0,13482.0,18933.907,0.825,9
2077,South America,Argentina,2020-09-23,652161.0,13952.0,18933.907,0.825,9
2078,South America,Argentina,2020-09-24,664799.0,14376.0,18933.907,0.825,9
2079,South America,Argentina,2020-09-25,678266.0,14766.0,18933.907,0.825,9
2080,South America,Argentina,2020-09-26,691222.0,15208.0,18933.907,0.825,9
2081,South America,Argentina,2020-09-27,702471.0,15543.0,18933.907,0.825,9
2082,South America,Argentina,2020-09-28,711312.0,15749.0,18933.907,0.825,9
2083,South America,Argentina,2020-09-29,723119.0,16113.0,18933.907,0.825,9
2084,South America,Argentina,2020-09-30,736596.0,16519.0,18933.907,0.825,9
2085,South America,Argentina,2020-01-10,750988.0,16937.0,18933.907,0.825,1
2086,South America,Argentina,2020-02-10,764989.0,20288.0,18933.907,0.825,2
2087,South America,Argentina,2020-03-10,779676.0,20599.0,18933.907,0.825,3
2088,South America,Argentina,2020-04-10,790805.0,20795.0,18933.907,0.825,4
2089,South America,Argentina,2020-05-10,798473.0,21018.0,18933.907,0.825,5
2090,South America,Argentina,2020-06-10,809715.0,21468.0,18933.907,0.825,6
2091,South America,Argentina,2020-07-10,824455.0,21827.0,18933.907,0.825,7
2092,South America,Argentina,2020-08-10,840902.0,22226.0,18933.907,0.825,8
2093,South America,Argentina,2020-09-10,856356.0,22710.0,18933.907,0.825,9
2094,South America,Argentina,2020-10-10,871455.0,23225.0,18933.907,0.825,10
2095,South America,Argentina,2020-11-10,883883.0,23581.0,18933.907,0.825,11
2096,South America,Argentina,2020-12-10,894193.0,23868.0,18933.907,0.825,12
2097,South America,Argentina,2020-10-13,903717.0,24186.0,18933.907,0.825,10
2098,South America,Argentina,2020-10-14,917022.0,24572.0,18933.907,0.825,10
2099,South America,Argentina,2020-10-15,931954.0,24921.0,18933.907,0.825,10
2100,South America,Argentina,2020-10-16,949050.0,25342.0,18933.907,0.825,10
2101,South America,Argentina,2020-10-17,965596.0,25723.0,18933.907,0.825,10
2102,South America,Argentina,2020-10-18,979106.0,26107.0,18933.907,0.825,10
2103,South America,Argentina,2020-10-19,989667.0,26267.0,18933.907,0.825,10
2104,South America,Argentina,2020-10-20,1002649.0,26716.0,18933.907,0.825,10
2105,South America,Argentina,2020-10-21,1018986.0,27100.0,18933.907,0.825,10
2106,South America,Argentina,2020-10-22,1037312.0,27519.0,18933.907,0.825,10
2107,South America,Argentina,2020-10-23,1053637.0,27957.0,18933.907,0.825,10
2108,South America,Argentina,2020-10-24,1069355.0,28338.0,18933.907,0.825,10
2109,South America,Argentina,2020-10-25,1081323.0,28613.0,18933.907,0.825,10
2110,South America,Argentina,2020-10-26,1090576.0,28896.0,18933.907,0.825,10
2111,South America,Argentina,2020-10-27,1102288.0,29301.0,18933.907,0.825,10
2112,South America,Argentina,2020-10-28,1116596.0,29730.0,18933.907,0.825,10
2113,South America,Argentina,2020-10-29,1130520.0,30071.0,18933.907,0.825,10
2114,South America,Argentina,2020-10-30,1143211.0,30442.0,18933.907,0.825,10
2115,South America,Argentina,2020-10-31,1157166.0,30792.0,18933.907,0.825,10
2116,South America,Argentina,2020-01-11,1166911.0,31002.0,18933.907,0.825,1
2117,South America,Argentina,2020-02-11,1173520.0,31140.0,18933.907,0.825,2
2118,South America,Argentina,2020-03-11,1183118.0,31623.0,18933.907,0.825,3
2119,South America,Argentina,2020-04-11,1195263.0,32052.0,18933.907,0.825,4
2120,South America,Argentina,2020-05-11,1205915.0,32520.0,18933.907,0.825,5
2121,South America,Argentina,2020-06-11,1217015.0,32766.0,18933.907,0.825,6
2122,South America,Argentina,2020-07-11,1228801.0,33136.0,18933.907,0.825,7
2123,South America,Argentina,2020-08-11,1236838.0,33348.0,18933.907,0.825,8
2124,South America,Argentina,2020-09-11,1242169.0,33560.0,18933.907,0.825,9
2125,South America,Argentina,2020-10-11,1250486.0,33907.0,18933.907,0.825,10
2126,South America,Argentina,2020-11-11,1262462.0,34183.0,18933.907,0.825,11
2127,South America,Argentina,2020-12-11,1273342.0,34531.0,18933.907,0.825,12
2128,South America,Argentina,2020-11-13,1284504.0,34782.0,18933.907,0.825,11
2129,South America,Argentina,2020-11-14,1296363.0,35045.0,18933.907,0.825,11
2130,South America,Argentina,2020-11-15,1304831.0,35307.0,18933.907,0.825,11
2131,South America,Argentina,2020-11-16,1310476.0,35436.0,18933.907,0.825,11
2132,South America,Argentina,2020-11-17,1318371.0,35727.0,18933.907,0.825,11
2133,Asia,Armenia,2019-12-31,0.0,0.0,8787.58,0.755,12
2134,Asia,Armenia,2020-01-01,0.0,0.0,8787.58,0.755,1
2135,Asia,Armenia,2020-02-01,0.0,0.0,8787.58,0.755,2
2136,Asia,Armenia,2020-03-01,0.0,0.0,8787.58,0.755,3
2137,Asia,Armenia,2020-04-01,0.0,0.0,8787.58,0.755,4
2138,Asia,Armenia,2020-05-01,0.0,0.0,8787.58,0.755,5
2139,Asia,Armenia,2020-06-01,0.0,0.0,8787.58,0.755,6
2140,Asia,Armenia,2020-07-01,0.0,0.0,8787.58,0.755,7
2141,Asia,Armenia,2020-08-01,0.0,0.0,8787.58,0.755,8
2142,Asia,Armenia,2020-09-01,0.0,0.0,8787.58,0.755,9
2143,Asia,Armenia,2020-10-01,0.0,0.0,8787.58,0.755,10
2144,Asia,Armenia,2020-11-01,0.0,0.0,8787.58,0.755,11
2145,Asia,Armenia,2020-12-01,0.0,0.0,8787.58,0.755,12
2146,Asia,Armenia,2020-01-13,0.0,0.0,8787.58,0.755,1
2147,Asia,Armenia,2020-01-14,0.0,0.0,8787.58,0.755,1
2148,Asia,Armenia,2020-01-15,0.0,0.0,8787.58,0.755,1
2149,Asia,Armenia,2020-01-16,0.0,0.0,8787.58,0.755,1
2150,Asia,Armenia,2020-01-17,0.0,0.0,8787.58,0.755,1
2151,Asia,Armenia,2020-01-18,0.0,0.0,8787.58,0.755,1
2152,Asia,Armenia,2020-01-19,0.0,0.0,8787.58,0.755,1
2153,Asia,Armenia,2020-01-20,0.0,0.0,8787.58,0.755,1
2154,Asia,Armenia,2020-01-21,0.0,0.0,8787.58,0.755,1
2155,Asia,Armenia,2020-01-22,0.0,0.0,8787.58,0.755,1
2156,Asia,Armenia,2020-01-23,0.0,0.0,8787.58,0.755,1
2157,Asia,Armenia,2020-01-24,0.0,0.0,8787.58,0.755,1
2158,Asia,Armenia,2020-01-25,0.0,0.0,8787.58,0.755,1
2159,Asia,Armenia,2020-01-26,0.0,0.0,8787.58,0.755,1
2160,Asia,Armenia,2020-01-27,0.0,0.0,8787.58,0.755,1
2161,Asia,Armenia,2020-01-28,0.0,0.0,8787.58,0.755,1
2162,Asia,Armenia,2020-01-29,0.0,0.0,8787.58,0.755,1
2163,Asia,Armenia,2020-01-30,0.0,0.0,8787.58,0.755,1
2164,Asia,Armenia,2020-01-31,0.0,0.0,8787.58,0.755,1
2165,Asia,Armenia,2020-01-02,0.0,0.0,8787.58,0.755,1
2166,Asia,Armenia,2020-02-02,0.0,0.0,8787.58,0.755,2
2167,Asia,Armenia,2020-03-02,0.0,0.0,8787.58,0.755,3
2168,Asia,Armenia,2020-04-02,0.0,0.0,8787.58,0.755,4
2169,Asia,Armenia,2020-05-02,0.0,0.0,8787.58,0.755,5
2170,Asia,Armenia,2020-06-02,0.0,0.0,8787.58,0.755,6
2171,Asia,Armenia,2020-07-02,0.0,0.0,8787.58,0.755,7
2172,Asia,Armenia,2020-08-02,0.0,0.0,8787.58,0.755,8
2173,Asia,Armenia,2020-09-02,0.0,0.0,8787.58,0.755,9
2174,Asia,Armenia,2020-10-02,0.0,0.0,8787.58,0.755,10
2175,Asia,Armenia,2020-11-02,0.0,0.0,8787.58,0.755,11
2176,Asia,Armenia,2020-12-02,0.0,0.0,8787.58,0.755,12
2177,Asia,Armenia,2020-02-13,0.0,0.0,8787.58,0.755,2
2178,Asia,Armenia,2020-02-14,0.0,0.0,8787.58,0.755,2
2179,Asia,Armenia,2020-02-15,0.0,0.0,8787.58,0.755,2
2180,Asia,Armenia,2020-02-16,0.0,0.0,8787.58,0.755,2
2181,Asia,Armenia,2020-02-17,0.0,0.0,8787.58,0.755,2
2182,Asia,Armenia,2020-02-18,0.0,0.0,8787.58,0.755,2
2183,Asia,Armenia,2020-02-19,0.0,0.0,8787.58,0.755,2
2184,Asia,Armenia,2020-02-20,0.0,0.0,8787.58,0.755,2
2185,Asia,Armenia,2020-02-21,0.0,0.0,8787.58,0.755,2
2186,Asia,Armenia,2020-02-22,0.0,0.0,8787.58,0.755,2
2187,Asia,Armenia,2020-02-23,0.0,0.0,8787.58,0.755,2
2188,Asia,Armenia,2020-02-24,0.0,0.0,8787.58,0.755,2
2189,Asia,Armenia,2020-02-25,0.0,0.0,8787.58,0.755,2
2190,Asia,Armenia,2020-02-26,0.0,0.0,8787.58,0.755,2
2191,Asia,Armenia,2020-02-27,0.0,0.0,8787.58,0.755,2
2192,Asia,Armenia,2020-02-28,0.0,0.0,8787.58,0.755,2
2193,Asia,Armenia,2020-02-29,0.0,0.0,8787.58,0.755,2
2194,Asia,Armenia,2020-01-03,1.0,0.0,8787.58,0.755,1
2195,Asia,Armenia,2020-02-03,1.0,0.0,8787.58,0.755,2
2196,Asia,Armenia,2020-03-03,0.0,0.0,8787.58,0.755,3
2197,Asia,Armenia,2020-04-03,0.0,0.0,8787.58,0.755,4
2198,Asia,Armenia,2020-05-03,0.0,0.0,8787.58,0.755,5
2199,Asia,Armenia,2020-06-03,0.0,0.0,8787.58,0.755,6
2200,Asia,Armenia,2020-07-03,0.0,0.0,8787.58,0.755,7
2201,Asia,Armenia,2020-08-03,0.0,0.0,8787.58,0.755,8
2202,Asia,Armenia,2020-09-03,0.0,0.0,8787.58,0.755,9
2203,Asia,Armenia,2020-10-03,0.0,0.0,8787.58,0.755,10
2204,Asia,Armenia,2020-11-03,0.0,0.0,8787.58,0.755,11
2205,Asia,Armenia,2020-12-03,4.0,0.0,8787.58,0.755,12
2206,Asia,Armenia,2020-03-13,6.0,0.0,8787.58,0.755,3
2207,Asia,Armenia,2020-03-14,13.0,0.0,8787.58,0.755,3
2208,Asia,Armenia,2020-03-15,20.0,0.0,8787.58,0.755,3
2209,Asia,Armenia,2020-03-16,28.0,0.0,8787.58,0.755,3
2210,Asia,Armenia,2020-03-17,45.0,0.0,8787.58,0.755,3
2211,Asia,Armenia,2020-03-18,78.0,0.0,8787.58,0.755,3
2212,Asia,Armenia,2020-03-19,110.0,0.0,8787.58,0.755,3
2213,Asia,Armenia,2020-03-20,136.0,0.0,8787.58,0.755,3
2214,Asia,Armenia,2020-03-21,160.0,0.0,8787.58,0.755,3
2215,Asia,Armenia,2020-03-22,190.0,0.0,8787.58,0.755,3
2216,Asia,Armenia,2020-03-23,194.0,0.0,8787.58,0.755,3
2217,Asia,Armenia,2020-03-24,235.0,0.0,8787.58,0.755,3
2218,Asia,Armenia,2020-03-25,265.0,0.0,8787.58,0.755,3
2219,Asia,Armenia,2020-03-26,290.0,0.0,8787.58,0.755,3
2220,Asia,Armenia,2020-03-27,329.0,1.0,8787.58,0.755,3
2221,Asia,Armenia,2020-03-28,372.0,1.0,8787.58,0.755,3
2222,Asia,Armenia,2020-03-29,424.0,1.0,8787.58,0.755,3
2223,Asia,Armenia,2020-03-30,482.0,3.0,8787.58,0.755,3
2224,Asia,Armenia,2020-03-31,532.0,3.0,8787.58,0.755,3
2225,Asia,Armenia,2020-01-04,571.0,3.0,8787.58,0.755,1
2226,Asia,Armenia,2020-02-04,663.0,4.0,8787.58,0.755,2
2227,Asia,Armenia,2020-03-04,736.0,7.0,8787.58,0.755,3
2228,Asia,Armenia,2020-04-04,770.0,7.0,8787.58,0.755,4
2229,Asia,Armenia,2020-05-04,822.0,7.0,8787.58,0.755,5
2230,Asia,Armenia,2020-06-04,833.0,8.0,8787.58,0.755,6
2231,Asia,Armenia,2020-07-04,853.0,8.0,8787.58,0.755,7
2232,Asia,Armenia,2020-08-04,881.0,9.0,8787.58,0.755,8
2233,Asia,Armenia,2020-09-04,921.0,10.0,8787.58,0.755,9
2234,Asia,Armenia,2020-10-04,937.0,11.0,8787.58,0.755,10
2235,Asia,Armenia,2020-11-04,967.0,13.0,8787.58,0.755,11
2236,Asia,Armenia,2020-12-04,1013.0,13.0,8787.58,0.755,12
2237,Asia,Armenia,2020-04-13,1039.0,14.0,8787.58,0.755,4
2238,Asia,Armenia,2020-04-14,1067.0,16.0,8787.58,0.755,4
2239,Asia,Armenia,2020-04-15,1111.0,17.0,8787.58,0.755,4
2240,Asia,Armenia,2020-04-16,1159.0,18.0,8787.58,0.755,4
2241,Asia,Armenia,2020-04-17,1201.0,19.0,8787.58,0.755,4
2242,Asia,Armenia,2020-04-18,1248.0,20.0,8787.58,0.755,4
2243,Asia,Armenia,2020-04-19,1291.0,20.0,8787.58,0.755,4
2244,Asia,Armenia,2020-04-20,1339.0,22.0,8787.58,0.755,4
2245,Asia,Armenia,2020-04-21,1401.0,24.0,8787.58,0.755,4
2246,Asia,Armenia,2020-04-22,1473.0,24.0,8787.58,0.755,4
2247,Asia,Armenia,2020-04-23,1523.0,24.0,8787.58,0.755,4
2248,Asia,Armenia,2020-04-24,1596.0,27.0,8787.58,0.755,4
2249,Asia,Armenia,2020-04-25,1677.0,28.0,8787.58,0.755,4
2250,Asia,Armenia,2020-04-26,1746.0,28.0,8787.58,0.755,4
2251,Asia,Armenia,2020-04-27,1808.0,29.0,8787.58,0.755,4
2252,Asia,Armenia,2020-04-28,1867.0,30.0,8787.58,0.755,4
2253,Asia,Armenia,2020-04-29,1932.0,30.0,8787.58,0.755,4
